InvoiceNo,Date,StoreID,ProductID,Category,Quantity,UnitPrice,Discount(%),CostPerUnit,CustomerType,PaymentMode,Day,Gross_Sales,Total_Cost,Total_Sales,Net_Profit,Profit_Margin,DayName
INV1006500,05-12-2024,STR010,PRD0026,Clothing,7,1526.84,15,629.31,Returning,Digital,Weekday,10687.88,4405.17,9084.70,4679.38,51.51,Thursday
INV1006501,01-10-2025,STR033,PRD0029,Clothing,5,874.27,15,2007.12,Returning,Cash,Weekday,4371.35,10035.60,3715.65,-6320.10,-170.09,Wednesday
INV1006502,17-11-2025,STR005,PRD0051,Accessories,5,1092.63,5,872.38,New,Cash,Weekday,5463.15,4361.90,5189.99,828.04,15.95,Monday
INV1006503,05-01-2025,STR043,PRD0041,Accessories,2,4966.18,5,1464.73,New,Cash,Weekend,9932.36,2929.46,9435.74,6506.23,68.95,Sunday
INV1006504,15-10-2024,STR033,PRD0079,Accessories,4,5706.39,0,507.20,New,Card,Weekday,22825.56,2028.80,22825.56,20796.76,91.11,Tuesday
INV1006505,30-10-2024,STR015,PRD0087,Shoes,2,7899.47,20,2290.82,New,Digital,Weekday,15798.94,4581.64,12639.15,8057.31,63.75,Wednesday
INV1006506,24-09-2024,STR015,PRD0106,Shoes,1,2900.35,0,1455.69,New,Cash,Weekday,2900.35,1455.69,2900.35,1444.66,49.81,Tuesday
INV1006507,31-10-2024,STR013,PRD0115,Shoes,4,838.75,0,1746.72,New,Digital,Weekday,3355.00,6986.88,3355.00,-3631.88,-108.25,Thursday
INV1006508,10-08-2024,STR007,PRD0081,Shoes,1,5392.59,0,1099.95,New,Card,Weekend,5392.59,1099.95,5392.59,4292.64,79.60,Saturday
INV1006509,04-11-2025,STR040,PRD0069,Accessories,5,8377.17,20,820.19,Returning,Cash,Weekday,41885.85,4100.95,33508.68,29407.53,87.76,Tuesday
INV1006510,26-12-2024,STR028,PRD0067,Accessories,7,400.88,15,632.02,Returning,Card,Weekday,2806.16,4424.14,2385.24,-2039.05,-85.49,Thursday
INV1006511,20-11-2025,STR041,PRD0081,Shoes,3,1539.67,5,1319.14,Returning,Digital,Weekday,4619.01,3957.42,4388.06,430.59,9.81,Thursday
INV1006512,28-10-2025,STR044,PRD0049,Accessories,4,9234.51,0,1561.51,Returning,Card,Weekday,36938.04,6246.04,36938.04,30692.00,83.09,Tuesday
INV1006513,31-12-2023,STR011,PRD0056,Accessories,8,3865.76,10,1346.64,Returning,Digital,Weekend,30926.08,10773.12,27833.47,17060.25,61.29,Sunday
INV1006514,06-10-2024,STR018,PRD0092,Shoes,4,4722.39,0,1205.34,Returning,Card,Weekend,18889.56,4821.36,18889.56,14068.20,74.48,Sunday
INV1006515,26-04-2025,STR011,PRD0006,Clothing,4,715.18,10,1214.77,Returning,Card,Weekend,2860.72,4859.08,2574.65,-2284.53,-88.73,Saturday
INV1006516,06-01-2024,STR016,PRD0063,Accessories,6,1552.04,20,1048.86,Returning,Card,Weekend,9312.24,6293.16,7449.79,1156.43,15.52,Saturday
INV1006517,20-03-2025,STR005,PRD0084,Shoes,2,4346.02,0,1489.32,Returning,Card,Weekday,8692.04,2978.64,8692.04,5713.40,65.73,Thursday
INV1006518,03-06-2024,STR003,PRD0104,Shoes,2,6922.88,10,961.18,New,Digital,Weekday,13845.76,1922.36,12461.18,10538.72,84.57,Monday
INV1006519,22-02-2024,STR032,PRD0060,Accessories,2,5776.17,0,662.60,Returning,Cash,Weekday,11552.34,1325.20,11552.34,10227.14,88.53,Thursday
INV1006520,03-12-2024,STR033,PRD0070,Accessories,5,3295.86,10,695.34,New,Cash,Weekday,16479.30,3476.70,14831.37,11354.57,76.56,Tuesday
INV1006521,29-05-2025,STR025,PRD0026,Clothing,2,818.75,0,749.73,Returning,Digital,Weekday,1637.50,1499.46,1637.50,138.04,8.43,Thursday
INV1006522,20-10-2025,STR018,PRD0091,Shoes,6,7766.38,10,263.96,Returning,Card,Weekday,46598.28,1583.76,41938.45,40354.59,96.22,Monday
INV1006523,22-03-2025,STR006,PRD0017,Clothing,4,4980.67,20,481.32,New,Digital,Weekend,19922.68,1925.28,15938.14,14012.66,87.92,Saturday
INV1006524,23-02-2025,STR005,PRD0101,Shoes,4,2984.21,0,115.15,Returning,Cash,Weekend,11936.84,460.60,11936.84,11476.24,96.14,Sunday
INV1006525,23-07-2025,STR034,PRD0044,Accessories,2,2929.56,5,609.78,Returning,Card,Weekday,5859.12,1219.56,5566.16,4346.55,78.09,Wednesday
INV1006526,17-10-2024,STR043,PRD0027,Clothing,9,2817.31,0,293.33,Returning,Card,Weekday,25355.79,2639.97,25355.79,22715.82,89.59,Thursday
INV1006527,15-01-2025,STR028,PRD0006,Clothing,3,4836.97,0,1194.26,Returning,Cash,Weekday,14510.91,3582.78,14510.91,10928.13,75.31,Wednesday
INV1006528,03-01-2024,STR016,PRD0061,Accessories,4,2601.98,15,1897.41,Returning,Card,Weekday,10407.92,7589.64,8846.73,1256.94,14.21,Wednesday
INV1006529,04-01-2024,STR039,PRD0002,Clothing,3,1708.51,5,140.70,Returning,Card,Weekday,5125.53,422.10,4869.25,4447.10,91.33,Thursday
INV1006530,16-11-2025,STR018,PRD0074,Accessories,7,9810.07,0,831.64,Returning,Cash,Weekend,68670.49,5821.48,68670.49,62849.01,91.52,Sunday
INV1006531,21-09-2025,STR036,PRD0057,Accessories,3,6212.22,0,435.60,Returning,Card,Weekend,18636.66,1306.80,18636.66,17329.86,92.99,Sunday
INV1006532,08-11-2024,STR020,PRD0113,Shoes,3,6404.59,0,1101.55,Returning,Cash,Weekday,19213.77,3304.65,19213.77,15909.12,82.80,Friday
INV1006533,14-12-2024,STR015,PRD0035,Clothing,3,559.42,10,866.78,New,Digital,Weekend,1678.26,2600.34,1510.43,-1090.01,-72.17,Saturday
INV1006534,21-12-2023,STR025,PRD0026,Clothing,2,1811.67,0,826.45,Returning,Card,Weekday,3623.34,1652.90,3623.34,1970.44,54.38,Thursday
INV1006535,25-09-2024,STR018,PRD0035,Clothing,2,4165.18,0,912.16,Returning,Digital,Weekday,8330.36,1824.32,8330.36,6506.04,78.10,Wednesday
INV1006536,07-08-2025,STR011,PRD0082,Shoes,2,4431.26,0,611.57,Returning,Card,Weekday,8862.52,1223.14,8862.52,7639.38,86.20,Thursday
INV1006537,26-02-2024,STR002,PRD0081,Shoes,3,4304.38,0,1319.21,Returning,Card,Weekday,12913.14,3957.63,12913.14,8955.51,69.35,Monday
INV1006538,21-12-2023,STR035,PRD0013,Clothing,4,1126.27,0,146.79,New,Card,Weekday,4505.08,587.16,4505.08,3917.92,86.97,Thursday
INV1006539,02-04-2025,STR045,PRD0057,Accessories,6,949.21,30,421.07,Returning,Cash,Weekday,5695.26,2526.42,3986.68,1459.96,36.62,Wednesday
INV1006540,16-10-2025,STR002,PRD0100,Shoes,5,5652.82,15,1401.50,Returning,Digital,Weekday,28264.10,7007.50,24024.49,17016.84,70.83,Thursday
INV1006541,27-10-2025,STR027,PRD0039,Clothing,5,4083.38,10,1698.96,New,Card,Weekday,20416.90,8494.80,18375.21,9880.31,53.77,Monday
INV1006542,07-07-2025,STR005,PRD0019,Clothing,2,1896.81,0,1580.08,Returning,Cash,Weekday,3793.62,3160.16,3793.62,633.46,16.70,Monday
INV1006543,11-03-2024,STR009,PRD0065,Accessories,2,7331.17,0,1381.15,New,Cash,Weekday,14662.34,2762.30,14662.34,11900.04,81.16,Monday
INV1006544,06-05-2025,STR034,PRD0085,Shoes,1,2905.28,5,785.69,New,Digital,Weekday,2905.28,785.69,2760.02,1974.28,71.53,Tuesday
INV1006545,27-08-2024,STR005,PRD0078,Accessories,2,2958.83,0,1078.92,New,Card,Weekday,5917.66,2157.84,5917.66,3759.82,63.54,Tuesday
INV1006546,23-02-2025,STR036,PRD0005,Clothing,5,4183.99,10,1646.32,New,Cash,Weekend,20919.95,8231.60,18827.96,10596.26,56.28,Sunday
INV1006547,09-11-2024,STR009,PRD0014,Clothing,9,4867.26,25,498.83,Returning,Cash,Weekend,43805.34,4489.47,32854.01,28364.29,86.33,Saturday
INV1006548,02-11-2025,STR026,PRD0082,Shoes,6,5354.78,0,701.46,Returning,Card,Weekend,32128.68,4208.76,32128.68,27919.92,86.90,Sunday
INV1006549,30-03-2024,STR005,PRD0093,Shoes,5,4478.06,25,1684.48,Returning,Card,Weekend,22390.30,8422.40,16792.73,8370.08,49.84,Saturday
INV1006550,04-10-2024,STR009,PRD0022,Clothing,4,4658.71,25,1265.70,New,Digital,Weekday,18634.84,5062.80,13976.13,8913.08,63.77,Friday
INV1006551,28-11-2023,STR020,PRD0062,Accessories,4,8231.74,5,1359.18,Returning,Digital,Weekday,32926.96,5436.72,31280.61,25843.84,82.62,Tuesday
INV1006552,08-07-2025,STR012,PRD0003,Clothing,3,2204.43,15,506.92,New,Digital,Weekday,6613.29,1520.76,5621.30,4100.39,72.94,Tuesday
INV1006553,24-07-2025,STR018,PRD0045,Accessories,3,8464.56,0,208.99,New,Card,Weekday,25393.68,626.97,25393.68,24766.71,97.53,Thursday
INV1006554,28-06-2025,STR034,PRD0066,Accessories,4,2922.38,5,1307.82,Returning,Digital,Weekend,11689.52,5231.28,11105.04,5873.71,52.89,Saturday
INV1006555,13-01-2024,STR012,PRD0057,Accessories,4,2403.92,5,489.30,New,Digital,Weekend,9615.68,1957.20,9134.90,7177.65,78.57,Saturday
INV1006556,20-04-2024,STR039,PRD0096,Shoes,2,5311.52,15,725.11,New,Cash,Weekend,10623.04,1450.22,9029.58,7579.21,83.94,Saturday
INV1006557,09-03-2025,STR033,PRD0003,Clothing,4,895.12,15,601.51,Returning,Card,Weekend,3580.48,2406.04,3043.41,637.22,20.94,Sunday
INV1006558,21-04-2024,STR024,PRD0081,Shoes,7,5448.74,5,1269.66,Returning,Card,Weekend,38141.18,8887.62,36234.12,27346.45,75.47,Sunday
INV1006559,03-12-2024,STR023,PRD0083,Shoes,1,1202.49,0,1130.43,Returning,Digital,Weekday,1202.49,1130.43,1202.49,72.06,5.99,Tuesday
INV1006560,12-10-2025,STR005,PRD0059,Accessories,9,1607.60,0,403.46,Returning,Card,Weekend,14468.40,3631.14,14468.40,10837.26,74.90,Sunday
INV1006561,26-05-2025,STR045,PRD0081,Shoes,4,5334.53,15,1132.88,New,Cash,Weekday,21338.12,4531.52,18137.40,13605.73,75.01,Monday
INV1006562,23-06-2025,STR012,PRD0084,Shoes,1,7056.11,5,1810.95,Returning,Digital,Weekday,7056.11,1810.95,6703.30,4892.30,72.98,Monday
INV1006563,07-06-2025,STR018,PRD0078,Accessories,4,1704.44,0,1129.20,New,Digital,Weekend,6817.76,4516.80,6817.76,2300.96,33.75,Saturday
INV1006564,09-01-2024,STR050,PRD0016,Clothing,1,1024.19,0,1077.33,New,Digital,Weekday,1024.19,1077.33,1024.19,-53.14,-5.19,Tuesday
INV1006565,14-10-2024,STR031,PRD0030,Clothing,3,2493.99,5,1453.68,Returning,Digital,Weekday,7481.97,4361.04,7107.87,2746.78,38.64,Monday
INV1006566,18-09-2025,STR022,PRD0062,Accessories,2,1901.77,0,1075.34,Returning,Cash,Weekday,3803.54,2150.68,3803.54,1652.86,43.46,Thursday
INV1006567,08-09-2025,STR025,PRD0064,Accessories,4,9774.47,10,1630.10,Returning,Card,Weekday,39097.88,6520.40,35188.09,28667.59,81.47,Monday
INV1006568,19-12-2023,STR010,PRD0103,Shoes,3,4292.38,5,1308.48,New,Cash,Weekday,12877.14,3925.44,12233.28,8307.79,67.91,Tuesday
INV1006569,30-07-2025,STR024,PRD0010,Clothing,4,3481.97,10,128.21,Returning,Card,Weekday,13927.88,512.84,12535.09,12022.15,95.91,Wednesday
INV1006570,01-07-2024,STR047,PRD0105,Shoes,1,2768.21,5,710.56,New,Digital,Weekday,2768.21,710.56,2629.80,1919.19,72.98,Monday
INV1006571,16-07-2025,STR034,PRD0004,Clothing,1,2545.66,0,601.20,Returning,Cash,Weekday,2545.66,601.20,2545.66,1944.46,76.38,Wednesday
INV1006572,23-11-2024,STR022,PRD0108,Shoes,5,5640.14,5,825.88,New,Digital,Weekend,28200.70,4129.40,26790.67,22661.22,84.59,Saturday
INV1006573,04-06-2024,STR026,PRD0070,Accessories,3,9306.16,0,637.90,Returning,Cash,Weekday,27918.48,1913.70,27918.48,26004.78,93.15,Tuesday
INV1006574,07-11-2024,STR029,PRD0030,Clothing,6,2259.28,20,1229.90,New,Card,Weekday,13555.68,7379.40,10844.54,3464.94,31.95,Thursday
INV1006575,08-07-2024,STR001,PRD0094,Shoes,4,6479.34,20,900.31,Returning,Card,Weekday,25917.36,3601.24,20733.89,17132.45,82.63,Monday
INV1006576,17-11-2024,STR019,PRD0089,Shoes,3,6832.28,0,251.22,Returning,Digital,Weekend,20496.84,753.66,20496.84,19743.18,96.32,Sunday
INV1006577,03-10-2024,STR027,PRD0111,Shoes,5,3880.92,10,1805.54,Returning,Cash,Weekday,19404.60,9027.70,17464.14,8436.34,48.31,Thursday
INV1006578,03-04-2024,STR034,PRD0077,Accessories,3,9636.65,0,1599.43,Returning,Cash,Weekday,28909.95,4798.29,28909.95,24111.66,83.40,Wednesday
INV1006579,29-11-2023,STR039,PRD0105,Shoes,6,4368.21,5,546.30,Returning,Card,Weekday,26209.26,3277.80,24898.80,21620.95,86.84,Wednesday
INV1006580,08-08-2024,STR019,PRD0074,Accessories,1,8217.76,0,682.43,Returning,Cash,Weekday,8217.76,682.43,8217.76,7535.33,91.70,Thursday
INV1006581,09-04-2024,STR047,PRD0111,Shoes,4,6662.58,15,1604.91,Returning,Digital,Weekday,26650.32,6419.64,22652.77,16232.98,71.66,Tuesday
INV1006582,03-09-2024,STR047,PRD0010,Clothing,3,1113.61,10,180.50,New,Digital,Weekday,3340.83,541.50,3006.75,2465.15,81.99,Tuesday
INV1006583,30-07-2024,STR021,PRD0005,Clothing,3,981.75,20,1288.52,Returning,Cash,Weekday,2945.25,3865.56,2356.20,-1509.56,-64.07,Tuesday
INV1006584,24-03-2024,STR045,PRD0076,Accessories,4,844.23,0,980.10,New,Card,Weekend,3376.92,3920.40,3376.92,-543.48,-16.09,Sunday
INV1006585,27-02-2024,STR012,PRD0066,Accessories,4,2265.45,0,1445.77,Returning,Digital,Weekday,9061.80,5783.08,9061.80,3278.72,36.18,Tuesday
INV1006586,18-01-2025,STR044,PRD0103,Shoes,4,2075.32,0,1281.46,Returning,Card,Weekend,8301.28,5125.84,8301.28,3175.44,38.25,Saturday
INV1006587,26-08-2024,STR050,PRD0058,Accessories,6,4793.77,25,1273.26,Returning,Cash,Weekday,28762.62,7639.56,21571.97,13932.16,64.58,Monday
INV1006588,01-04-2025,STR001,PRD0089,Shoes,3,7213.96,25,234.21,New,Card,Weekday,21641.88,702.63,16231.41,15528.53,95.67,Tuesday
INV1006589,16-01-2024,STR044,PRD0018,Clothing,5,2676.92,10,1358.88,Returning,Card,Weekday,13384.60,6794.40,12046.14,5251.64,43.60,Tuesday
INV1006590,15-02-2025,STR012,PRD0069,Accessories,4,5146.09,0,628.86,Returning,Digital,Weekend,20584.36,2515.44,20584.36,18068.92,87.78,Saturday
INV1006591,22-05-2024,STR006,PRD0011,Clothing,3,4417.74,10,487.75,Returning,Card,Weekday,13253.22,1463.25,11927.90,10464.55,87.73,Wednesday
INV1006592,22-05-2025,STR019,PRD0040,Clothing,3,4998.73,0,1014.97,Returning,Card,Weekday,14996.19,3044.91,14996.19,11951.28,79.70,Thursday
INV1006593,28-09-2025,STR013,PRD0054,Accessories,5,5150.73,0,1668.59,New,Cash,Weekend,25753.65,8342.95,25753.65,17410.70,67.60,Sunday
INV1006594,08-10-2025,STR028,PRD0001,Clothing,3,4346.91,0,1562.63,New,Digital,Weekday,13040.73,4687.89,13040.73,8352.84,64.05,Wednesday
INV1006595,24-03-2025,STR034,PRD0111,Shoes,3,6720.82,0,1946.20,Returning,Digital,Weekday,20162.46,5838.60,20162.46,14323.86,71.04,Monday
INV1006596,11-02-2024,STR032,PRD0078,Accessories,4,9213.04,0,987.65,Returning,Cash,Weekend,36852.16,3950.60,36852.16,32901.56,89.28,Sunday
INV1006597,11-03-2025,STR023,PRD0095,Shoes,1,7336.83,10,220.12,Returning,Card,Weekday,7336.83,220.12,6603.15,6382.93,96.66,Tuesday
INV1006598,01-01-2025,STR016,PRD0024,Clothing,6,659.79,20,325.29,New,Cash,Weekday,3958.74,1951.74,3166.99,1215.05,38.37,Wednesday
INV1006599,02-03-2025,STR033,PRD0013,Clothing,3,3389.88,25,163.15,Returning,Cash,Weekend,10169.64,489.45,7627.23,7137.53,93.58,Sunday
INV1006600,26-07-2025,STR031,PRD0030,Clothing,3,4958.24,15,1190.98,Returning,Card,Weekend,14874.72,3572.94,12643.51,9070.42,71.74,Saturday
INV1006601,16-05-2024,STR028,PRD0101,Shoes,2,7794.85,0,118.81,New,Cash,Weekday,15589.70,237.62,15589.70,15352.08,98.48,Thursday
INV1006602,07-07-2025,STR028,PRD0102,Shoes,3,4728.92,10,1414.71,Returning,Digital,Weekday,14186.76,4244.13,12768.08,8523.85,66.76,Monday
INV1006603,11-04-2024,STR008,PRD0104,Shoes,3,1793.94,10,928.99,New,Card,Weekday,5381.82,2786.97,4843.64,2056.57,42.46,Thursday
INV1006604,01-07-2024,STR042,PRD0003,Clothing,1,3230.31,0,598.43,Returning,Digital,Weekday,3230.31,598.43,3230.31,2631.88,81.47,Monday
INV1006605,06-05-2025,STR040,PRD0020,Clothing,1,2993.68,5,101.51,Returning,Card,Weekday,2993.68,101.51,2844.00,2742.44,96.43,Tuesday
INV1006606,15-09-2025,STR018,PRD0002,Clothing,3,1958.21,20,149.99,Returning,Cash,Weekday,5874.63,449.97,4699.70,4249.53,90.42,Monday
INV1006607,07-03-2024,STR025,PRD0066,Accessories,3,8223.28,5,1811.39,Returning,Digital,Weekday,24669.84,5434.17,23436.35,18002.13,76.81,Thursday
INV1006608,12-05-2025,STR033,PRD0059,Accessories,4,4995.18,10,477.39,Returning,Cash,Weekday,19980.72,1909.56,17982.65,16072.99,89.38,Monday
INV1006609,21-11-2024,STR032,PRD0072,Accessories,2,8041.21,0,2249.09,Returning,Digital,Weekday,16082.42,4498.18,16082.42,11584.24,72.03,Thursday
INV1006610,18-08-2024,STR043,PRD0075,Accessories,4,2375.09,20,1346.13,New,Digital,Weekend,9500.36,5384.52,7600.29,2215.57,29.15,Sunday
INV1006611,27-01-2024,STR046,PRD0104,Shoes,5,3614.02,5,1341.85,Returning,Card,Weekend,18070.10,6709.25,17166.60,10457.30,60.92,Saturday
INV1006612,25-06-2024,STR043,PRD0045,Accessories,3,2153.81,5,258.33,Returning,Card,Weekday,6461.43,774.99,6138.36,5363.32,87.37,Tuesday
INV1006613,04-05-2024,STR011,PRD0054,Accessories,6,7617.02,30,2116.27,Returning,Cash,Weekend,45702.12,12697.62,31991.48,19293.56,60.31,Saturday
INV1006614,12-10-2025,STR017,PRD0018,Clothing,7,4190.42,0,1141.70,New,Digital,Weekend,29332.94,7991.90,29332.94,21341.04,72.75,Sunday
INV1006615,31-03-2025,STR005,PRD0090,Shoes,2,6140.71,0,208.31,Returning,Digital,Weekday,12281.42,416.62,12281.42,11864.80,96.61,Monday
INV1006616,02-08-2024,STR045,PRD0040,Clothing,1,2847.81,0,971.05,Returning,Card,Weekday,2847.81,971.05,2847.81,1876.76,65.90,Friday
INV1006617,15-04-2024,STR050,PRD0006,Clothing,4,3758.87,20,1448.32,New,Digital,Weekday,15035.48,5793.28,12028.38,6234.90,51.83,Monday
INV1006618,22-09-2025,STR023,PRD0112,Shoes,1,3756.71,0,624.70,New,Card,Weekday,3756.71,624.70,3756.71,3132.01,83.37,Monday
INV1006619,23-10-2025,STR028,PRD0081,Shoes,6,3238.79,10,1210.30,Returning,Card,Weekday,19432.74,7261.80,17489.47,10227.57,58.48,Thursday
INV1006620,29-10-2024,STR010,PRD0056,Accessories,5,1964.79,0,1119.92,New,Digital,Weekday,9823.95,5599.60,9823.95,4224.35,43.00,Tuesday
INV1006621,23-12-2024,STR047,PRD0054,Accessories,3,397.66,5,1622.77,Returning,Card,Weekday,1192.98,4868.31,1133.33,-3735.03,-329.56,Monday
INV1006622,20-11-2024,STR014,PRD0058,Accessories,7,8195.76,30,1541.80,New,Cash,Weekday,57370.32,10792.60,40159.22,29366.32,73.12,Wednesday
INV1006623,02-01-2024,STR041,PRD0102,Shoes,3,1269.18,0,1616.12,Returning,Cash,Weekday,3807.54,4848.36,3807.54,-1040.82,-27.34,Tuesday
INV1006624,14-12-2023,STR034,PRD0050,Accessories,4,5103.16,0,735.51,Returning,Digital,Weekday,20412.64,2942.04,20412.64,17470.60,85.59,Thursday
INV1006625,17-01-2025,STR042,PRD0048,Accessories,2,9892.47,0,506.78,Returning,Digital,Weekday,19784.94,1013.56,19784.94,18771.38,94.88,Friday
INV1006626,09-05-2024,STR007,PRD0039,Clothing,3,2997.19,0,1473.20,Returning,Digital,Weekday,8991.57,4419.60,8991.57,4571.97,50.85,Thursday
INV1006627,16-07-2025,STR050,PRD0026,Clothing,2,2302.52,0,677.66,New,Card,Weekday,4605.04,1355.32,4605.04,3249.72,70.57,Wednesday
INV1006628,18-11-2025,STR046,PRD0018,Clothing,7,1183.03,25,1308.03,Returning,Card,Weekday,8281.21,9156.21,6210.91,-2945.55,-47.43,Tuesday
INV1006629,30-05-2025,STR018,PRD0092,Shoes,2,6047.42,5,1083.98,Returning,Digital,Weekday,12094.84,2167.96,11490.10,9322.09,81.13,Friday
INV1006630,16-09-2025,STR035,PRD0079,Accessories,4,7137.08,25,576.55,New,Card,Weekday,28548.32,2306.20,21411.24,19104.79,89.23,Tuesday
INV1006631,07-02-2024,STR010,PRD0085,Shoes,2,7723.44,0,970.34,Returning,Digital,Weekday,15446.88,1940.68,15446.88,13506.20,87.44,Wednesday
INV1006632,24-04-2025,STR031,PRD0036,Clothing,2,4939.12,0,997.42,New,Cash,Weekday,9878.24,1994.84,9878.24,7883.40,79.81,Thursday
INV1006633,25-09-2025,STR020,PRD0061,Accessories,3,8089.09,5,2010.84,New,Cash,Weekday,24267.27,6032.52,23053.91,17021.34,73.83,Thursday
INV1006634,14-07-2024,STR004,PRD0065,Accessories,5,9184.80,10,1456.79,Returning,Cash,Weekend,45924.00,7283.95,41331.60,34047.55,82.38,Sunday
INV1006635,14-02-2024,STR012,PRD0060,Accessories,6,606.31,0,728.33,New,Digital,Weekday,3637.86,4369.98,3637.86,-732.12,-20.13,Wednesday
INV1006636,10-09-2024,STR022,PRD0030,Clothing,2,4773.51,0,1104.63,Returning,Card,Weekday,9547.02,2209.26,9547.02,7337.76,76.86,Tuesday
INV1006637,04-01-2024,STR043,PRD0006,Clothing,3,2415.77,0,1603.62,Returning,Card,Weekday,7247.31,4810.86,7247.31,2436.45,33.62,Thursday
INV1006638,21-03-2024,STR022,PRD0102,Shoes,1,2986.98,0,1216.56,New,Cash,Weekday,2986.98,1216.56,2986.98,1770.42,59.27,Thursday
INV1006639,07-08-2024,STR025,PRD0113,Shoes,2,1447.59,0,1199.62,Returning,Card,Weekday,2895.18,2399.24,2895.18,495.94,17.13,Wednesday
INV1006640,05-10-2024,STR043,PRD0114,Shoes,7,1456.12,20,399.53,Returning,Digital,Weekend,10192.84,2796.71,8154.27,5357.36,65.70,Saturday
INV1006641,14-11-2025,STR033,PRD0066,Accessories,6,507.49,10,1857.00,Returning,Card,Weekday,3044.94,11142.00,2740.45,-8401.65,-306.58,Friday
INV1006642,17-12-2024,STR007,PRD0095,Shoes,4,6136.60,15,261.19,Returning,Card,Weekday,24546.40,1044.76,20864.44,19819.53,94.99,Tuesday
INV1006643,19-05-2025,STR007,PRD0017,Clothing,2,1253.65,0,431.19,Returning,Cash,Weekday,2507.30,862.38,2507.30,1644.92,65.61,Monday
INV1006644,20-06-2025,STR039,PRD0041,Accessories,3,3865.52,0,1680.89,Returning,Card,Weekday,11596.56,5042.67,11596.56,6553.89,56.52,Friday
INV1006645,14-01-2025,STR039,PRD0058,Accessories,4,3493.68,0,1668.77,Returning,Card,Weekday,13974.72,6675.08,13974.72,7299.64,52.23,Tuesday
INV1006646,18-04-2024,STR009,PRD0068,Accessories,3,7087.15,25,147.06,Returning,Digital,Weekday,21261.45,441.18,15946.09,15504.66,97.23,Thursday
INV1006647,13-01-2025,STR006,PRD0091,Shoes,4,1470.84,15,252.02,Returning,Card,Weekday,5883.36,1008.08,5000.86,3992.63,79.84,Monday
INV1006648,03-03-2024,STR048,PRD0082,Shoes,1,3922.16,0,526.05,Returning,Card,Weekend,3922.16,526.05,3922.16,3396.11,86.59,Sunday
INV1006649,16-08-2025,STR037,PRD0088,Shoes,5,1867.92,30,1195.53,Returning,Cash,Weekend,9339.60,5977.65,6537.72,559.77,8.56,Saturday
INV1006650,24-11-2024,STR032,PRD0060,Accessories,6,8487.14,20,764.45,Returning,Cash,Weekend,50922.84,4586.70,40738.27,36151.37,88.74,Sunday
INV1006651,24-01-2024,STR027,PRD0040,Clothing,4,4522.18,10,1363.33,Returning,Card,Weekday,18088.72,5453.32,16279.85,10826.43,66.50,Wednesday
INV1006652,22-03-2024,STR045,PRD0112,Shoes,3,7958.22,5,656.06,Returning,Cash,Weekday,23874.66,1968.18,22680.93,20712.70,91.32,Friday
INV1006653,28-06-2024,STR040,PRD0099,Shoes,2,7922.38,0,1834.77,Returning,Digital,Weekday,15844.76,3669.54,15844.76,12175.22,76.84,Friday
INV1006654,15-01-2024,STR049,PRD0106,Shoes,3,1764.89,10,1420.30,New,Card,Weekday,5294.67,4260.90,4765.20,504.20,10.58,Monday
INV1006655,14-01-2025,STR003,PRD0031,Clothing,5,1521.07,0,1861.11,Returning,Digital,Weekday,7605.35,9305.55,7605.35,-1700.20,-22.36,Tuesday
INV1006656,28-01-2025,STR036,PRD0084,Shoes,2,4795.66,10,2063.66,Returning,Card,Weekday,9591.32,4127.32,8632.19,4504.77,52.19,Tuesday
INV1006657,07-02-2025,STR005,PRD0001,Clothing,2,2614.31,5,1134.01,Returning,Card,Weekday,5228.62,2268.02,4967.19,2699.12,54.34,Friday
INV1006658,14-06-2024,STR023,PRD0015,Clothing,1,2035.70,0,1404.99,Returning,Cash,Weekday,2035.70,1404.99,2035.70,630.71,30.98,Friday
INV1006659,05-11-2024,STR005,PRD0085,Shoes,6,1160.34,10,767.22,Returning,Cash,Weekday,6962.04,4603.32,6265.84,1662.42,26.53,Tuesday
INV1006660,28-07-2024,STR015,PRD0083,Shoes,3,6528.81,25,1374.19,Returning,Card,Weekend,19586.43,4122.57,14689.82,10567.00,71.93,Sunday
INV1006661,27-05-2024,STR036,PRD0044,Accessories,5,2323.63,20,681.95,New,Digital,Weekday,11618.15,3409.75,9294.52,5884.57,63.31,Monday
